context_input,accelerate,boost,dash,stay,turn_left_111,turn_left_15,turn_left_20,turn_left_22,turn_left_23,turn_left_24,turn_left_26,turn_left_27,turn_left_28,turn_left_29,turn_left_30,turn_left_31,turn_left_32,turn_left_33,turn_left_34,turn_left_36,turn_left_37,turn_left_38,turn_left_40,turn_left_41,turn_left_42,turn_left_43,turn_left_44,turn_left_45,turn_left_46,turn_left_47,turn_left_48,turn_left_50,turn_left_51,turn_left_52,turn_left_54,turn_left_56,turn_left_57,turn_left_58,turn_left_59,turn_left_60,turn_left_62,turn_left_64,turn_left_65,turn_left_67,turn_left_69,turn_left_70,turn_left_71,turn_left_72,turn_left_73,turn_left_75,turn_left_76,turn_left_77,turn_left_82,turn_left_84,turn_left_86,turn_left_87,turn_left_90,turn_right_131,turn_right_15,turn_right_37,turn_right_45,turn_right_56,turn_right_90
"Enemy is 0.33 meters ahead, angle 114.4 degrees, edge distance 3.62, center distance 2.36, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 2.24 meters ahead, angle 165.7 degrees, edge distance 0.64, center distance 2.55, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.3 meters ahead, angle -116.2 degrees, edge distance 4.1, center distance 3.31, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 2.24 meters ahead, angle 165.7 degrees, edge distance 0.64, center distance 2.55, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.3 meters ahead, angle -116.2 degrees, edge distance 4.1, center distance 3.31, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.4 meters ahead, angle 170.3 degrees, edge distance 3.84, center distance 0.92, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.3 meters ahead, angle -116.2 degrees, edge distance 4.1, center distance 3.31, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.4 meters ahead, angle 170.3 degrees, edge distance 3.84, center distance 0.92, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.4 meters ahead, angle -122.5 degrees, edge distance 2.03, center distance 1.14, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 1.4 meters ahead, angle 170.3 degrees, edge distance 3.84, center distance 0.92, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.4 meters ahead, angle -122.5 degrees, edge distance 2.03, center distance 1.14, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.04 meters ahead, angle -70.1 degrees, edge distance 3.75, center distance 2.18, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.4 meters ahead, angle -122.5 degrees, edge distance 2.03, center distance 1.14, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 2.04 meters ahead, angle -70.1 degrees, edge distance 3.75, center distance 2.18, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.89 meters ahead, angle 154.5 degrees, edge distance 2.3, center distance 3.15, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 2.04 meters ahead, angle -70.1 degrees, edge distance 3.75, center distance 2.18, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.89 meters ahead, angle 154.5 degrees, edge distance 2.3, center distance 3.15, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.84 meters ahead, angle 125.7 degrees, edge distance 1.92, center distance 0.71, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.89 meters ahead, angle 154.5 degrees, edge distance 2.3, center distance 3.15, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.84 meters ahead, angle 125.7 degrees, edge distance 1.92, center distance 0.71, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.58 meters ahead, angle -167.4 degrees, edge distance 1.55, center distance 1.72, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 1.84 meters ahead, angle 125.7 degrees, edge distance 1.92, center distance 0.71, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 1.58 meters ahead, angle -167.4 degrees, edge distance 1.55, center distance 1.72, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 1.17 meters ahead, angle -42.5 degrees, edge distance 0.89, center distance 4.98, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.58 meters ahead, angle -167.4 degrees, edge distance 1.55, center distance 1.72, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 1.17 meters ahead, angle -42.5 degrees, edge distance 0.89, center distance 4.98, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.31 meters ahead, angle 158.3 degrees, edge distance 1.53, center distance 2.62, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.17 meters ahead, angle -42.5 degrees, edge distance 0.89, center distance 4.98, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 2.31 meters ahead, angle 158.3 degrees, edge distance 1.53, center distance 2.62, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 0.95 meters ahead, angle -152.3 degrees, edge distance 0.14, center distance 0.06, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 2.31 meters ahead, angle 158.3 degrees, edge distance 1.53, center distance 2.62, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: True [CTX] Enemy is 0.95 meters ahead, angle -152.3 degrees, edge distance 0.14, center distance 0.06, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.31 meters ahead, angle -35.8 degrees, edge distance 0.12, center distance 3.87, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.95 meters ahead, angle -152.3 degrees, edge distance 0.14, center distance 0.06, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.31 meters ahead, angle -35.8 degrees, edge distance 0.12, center distance 3.87, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.44 meters ahead, angle 95.7 degrees, edge distance 0.3, center distance 3.67, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.31 meters ahead, angle -35.8 degrees, edge distance 0.12, center distance 3.87, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 1.44 meters ahead, angle 95.7 degrees, edge distance 0.3, center distance 3.67, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.11 meters ahead, angle 169.5 degrees, edge distance 3.68, center distance 2.45, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 1.44 meters ahead, angle 95.7 degrees, edge distance 0.3, center distance 3.67, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.11 meters ahead, angle 169.5 degrees, edge distance 3.68, center distance 2.45, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 0.88 meters ahead, angle 19.8 degrees, edge distance 0.44, center distance 3.23, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.11 meters ahead, angle 169.5 degrees, edge distance 3.68, center distance 2.45, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 0.88 meters ahead, angle 19.8 degrees, edge distance 0.44, center distance 3.23, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.53 meters ahead, angle -14.4 degrees, edge distance 0.82, center distance 1.13, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.88 meters ahead, angle 19.8 degrees, edge distance 0.44, center distance 3.23, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.53 meters ahead, angle -14.4 degrees, edge distance 0.82, center distance 1.13, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.88 meters ahead, angle -169.3 degrees, edge distance 3.35, center distance 3.51, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enemy is 1.53 meters ahead, angle -14.4 degrees, edge distance 0.82, center distance 1.13, enemy stuck: False, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.88 meters ahead, angle -169.3 degrees, edge distance 3.35, center distance 3.51, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.8 meters ahead, angle -75.8 degrees, edge distance 1.48, center distance 0.84, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 1.88 meters ahead, angle -169.3 degrees, edge distance 3.35, center distance 3.51, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 0.8 meters ahead, angle -75.8 degrees, edge distance 1.48, center distance 0.84, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.02 meters ahead, angle -47.5 degrees, edge distance 3.35, center distance 0.5, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.8 meters ahead, angle -75.8 degrees, edge distance 1.48, center distance 0.84, enemy stuck: True, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.02 meters ahead, angle -47.5 degrees, edge distance 3.35, center distance 0.5, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.42 meters ahead, angle 148.6 degrees, edge distance 0.47, center distance 1.44, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 1.02 meters ahead, angle -47.5 degrees, edge distance 3.35, center distance 0.5, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.42 meters ahead, angle 148.6 degrees, edge distance 0.47, center distance 1.44, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.96 meters ahead, angle 179.4 degrees, edge distance 3.19, center distance 3.14, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.42 meters ahead, angle 148.6 degrees, edge distance 0.47, center distance 1.44, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.96 meters ahead, angle 179.4 degrees, edge distance 3.19, center distance 3.14, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.67 meters ahead, angle 17.8 degrees, edge distance 0.96, center distance 0.14, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.96 meters ahead, angle 179.4 degrees, edge distance 3.19, center distance 3.14, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 1.67 meters ahead, angle 17.8 degrees, edge distance 0.96, center distance 0.14, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 0.83 meters ahead, angle -7.7 degrees, edge distance 1.42, center distance 4.58, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 1.67 meters ahead, angle 17.8 degrees, edge distance 0.96, center distance 0.14, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: True [CTX] Enemy is 0.83 meters ahead, angle -7.7 degrees, edge distance 1.42, center distance 4.58, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.01 meters ahead, angle 31.6 degrees, edge distance 2.59, center distance 2.46, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 0.83 meters ahead, angle -7.7 degrees, edge distance 1.42, center distance 4.58, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False [CTX] Enemy is 2.01 meters ahead, angle 31.6 degrees, edge distance 2.59, center distance 2.46, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.93 meters ahead, angle 66.9 degrees, edge distance 3.58, center distance 3.03, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Enemy is 2.01 meters ahead, angle 31.6 degrees, edge distance 2.59, center distance 2.46, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 0.93 meters ahead, angle 66.9 degrees, edge distance 3.58, center distance 3.03, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.87 meters ahead, angle 56.3 degrees, edge distance 0.33, center distance 2.35, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Enemy is 0.93 meters ahead, angle 66.9 degrees, edge distance 3.58, center distance 3.03, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.87 meters ahead, angle 56.3 degrees, edge distance 0.33, center distance 2.35, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.42 meters ahead, angle 21.7 degrees, edge distance 3.37, center distance 4.73, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.87 meters ahead, angle 56.3 degrees, edge distance 0.33, center distance 2.35, enemy stuck: False, enemy behind: True, skill ready: False, dash ready: False [CTX] Enemy is 0.42 meters ahead, angle 21.7 degrees, edge distance 3.37, center distance 4.73, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 0.78 meters ahead, angle -21.6 degrees, edge distance 3.47, center distance 2.78, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.42 meters ahead, angle 21.7 degrees, edge distance 3.37, center distance 4.73, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 0.78 meters ahead, angle -21.6 degrees, edge distance 3.47, center distance 2.78, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 0.69 meters ahead, angle -0.0 degrees, edge distance 1.36, center distance 3.76, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 0.78 meters ahead, angle -21.6 degrees, edge distance 3.47, center distance 2.78, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 0.69 meters ahead, angle -0.0 degrees, edge distance 1.36, center distance 3.76, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.45 meters ahead, angle 42.9 degrees, edge distance 3.76, center distance 2.35, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.69 meters ahead, angle -0.0 degrees, edge distance 1.36, center distance 3.76, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.45 meters ahead, angle 42.9 degrees, edge distance 3.76, center distance 2.35, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 2.16 meters ahead, angle -27.4 degrees, edge distance 0.36, center distance 4.77, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Enemy is 0.45 meters ahead, angle 42.9 degrees, edge distance 3.76, center distance 2.35, enemy stuck: True, enemy behind: True, skill ready: True, dash ready: True [CTX] Enemy is 2.16 meters ahead, angle -27.4 degrees, edge distance 0.36, center distance 4.77, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.14 meters ahead, angle -47.9 degrees, edge distance 4.08, center distance 4.27, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.16 meters ahead, angle -27.4 degrees, edge distance 0.36, center distance 4.77, enemy stuck: False, enemy behind: False, skill ready: False, dash ready: True [CTX] Enemy is 2.14 meters ahead, angle -47.9 degrees, edge distance 4.08, center distance 4.27, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.99 meters ahead, angle 113.4 degrees, edge distance 3.48, center distance 1.07, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy is 2.14 meters ahead, angle -47.9 degrees, edge distance 4.08, center distance 4.27, enemy stuck: True, enemy behind: False, skill ready: True, dash ready: False [CTX] Enemy is 1.99 meters ahead, angle 113.4 degrees, edge distance 3.48, center distance 1.07, enemy stuck: True, enemy behind: False, skill ready: False, dash ready: False [CTX] Enemy is 0.89 meters ahead, angle -168.2 degrees, edge distance 2.91, center distance 0.64, enemy stuck: False, enemy behind: True, skill ready: True, dash ready: False",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
